run,sen,spe,fn,fp,acc
sampling22_fold1,0.25,0.9090909090909091,0.75,0.09090909090909091,0.5652173913043478
sampling23_fold0,0.16666666666666666,1.0,0.8333333333333334,0.0,0.5652173913043478
sampling23_fold1,0.8888888888888888,0.2857142857142857,0.1111111111111111,0.7142857142857143,0.5217391304347826
sampling24_fold0,0.7,0.6923076923076923,0.3,0.3076923076923077,0.6956521739130435
sampling24_fold1,0.0,1.0,1.0,0.0,0.5217391304347826
sampling25_fold0,0.08333333333333333,1.0,0.9166666666666666,0.0,0.5217391304347826
sampling25_fold1,0.8888888888888888,0.14285714285714285,0.1111111111111111,0.8571428571428571,0.43478260869565216
sampling26_fold0,0.3,0.8461538461538461,0.7,0.15384615384615385,0.6086956521739131
sampling26_fold1,0.36363636363636365,0.75,0.6363636363636364,0.25,0.5652173913043478
sampling27_fold0,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.14285714285714285,0.6521739130434783
sampling27_fold1,0.0,1.0,1.0,0.0,0.4782608695652174
sampling28_fold0,0.18181818181818182,0.8333333333333334,0.8181818181818182,0.16666666666666666,0.5217391304347826
sampling28_fold1,0.5,0.8461538461538461,0.5,0.15384615384615385,0.6956521739130435
sampling29_fold0,0.0,1.0,1.0,0.0,0.43478260869565216
sampling29_fold1,1.0,0.0,0.0,1.0,0.34782608695652173
sampling30_fold0,0.16666666666666666,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.5217391304347826
sampling30_fold1,0.8888888888888888,0.14285714285714285,0.1111111111111111,0.8571428571428571,0.43478260869565216
sampling31_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling31_fold1,1.0,0.21428571428571427,0.0,0.7857142857142857,0.5217391304347826
sampling32_fold0,0.8181818181818182,0.4166666666666667,0.18181818181818182,0.5833333333333334,0.6086956521739131
sampling32_fold1,0.3,0.8461538461538461,0.7,0.15384615384615385,0.6086956521739131
sampling33_fold0,1.0,0.0,0.0,1.0,0.34782608695652173
sampling33_fold1,0.0,0.9,1.0,0.1,0.391304347826087
sampling34_fold0,0.3333333333333333,0.9285714285714286,0.6666666666666666,0.07142857142857142,0.6956521739130435
sampling34_fold1,0.4166666666666667,0.9090909090909091,0.5833333333333334,0.09090909090909091,0.6521739130434783
sampling35_fold0,0.7,0.23076923076923078,0.3,0.7692307692307693,0.43478260869565216
sampling35_fold1,0.45454545454545453,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.5652173913043478
sampling36_fold0,0.875,0.4,0.125,0.6,0.5652173913043478
sampling36_fold1,0.0,1.0,1.0,0.0,0.43478260869565216
sampling37_fold0,0.16666666666666666,1.0,0.8333333333333334,0.0,0.5652173913043478
sampling37_fold1,0.7777777777777778,0.42857142857142855,0.2222222222222222,0.5714285714285714,0.5652173913043478
sampling38_fold0,0.09090909090909091,0.9166666666666666,0.9090909090909091,0.08333333333333333,0.5217391304347826
sampling38_fold1,0.8,0.7692307692307693,0.2,0.23076923076923078,0.782608695652174
sampling39_fold0,0.6363636363636364,0.9166666666666666,0.36363636363636365,0.08333333333333333,0.782608695652174
sampling39_fold1,0.8,0.5384615384615384,0.2,0.46153846153846156,0.6521739130434783
sampling40_fold0,0.8,0.38461538461538464,0.2,0.6153846153846154,0.5652173913043478
sampling40_fold1,0.09090909090909091,1.0,0.9090909090909091,0.0,0.5652173913043478
sampling41_fold0,0.16666666666666666,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.5217391304347826
sampling41_fold1,1.0,0.5714285714285714,0.0,0.42857142857142855,0.7391304347826086
sampling42_fold0,0.6363636363636364,0.75,0.36363636363636365,0.25,0.6956521739130435
sampling42_fold1,0.3,0.9230769230769231,0.7,0.07692307692307693,0.6521739130434783
sampling43_fold0,0.8571428571428571,0.125,0.14285714285714285,0.875,0.34782608695652173
sampling43_fold1,0.0,1.0,1.0,0.0,0.391304347826087
sampling44_fold0,0.2,0.7692307692307693,0.8,0.23076923076923078,0.5217391304347826
sampling44_fold1,0.7272727272727273,0.5833333333333334,0.2727272727272727,0.4166666666666667,0.6521739130434783
sampling45_fold0,0.0,1.0,1.0,0.0,0.43478260869565216
sampling45_fold1,0.75,0.4666666666666667,0.25,0.5333333333333333,0.5652173913043478
sampling46_fold0,0.0,1.0,1.0,0.0,0.43478260869565216
sampling46_fold1,0.875,0.3333333333333333,0.125,0.6666666666666666,0.5217391304347826
sampling47_fold0,0.0,1.0,1.0,0.0,0.6521739130434783
sampling47_fold1,0.46153846153846156,0.8,0.5384615384615384,0.2,0.6086956521739131
sampling48_fold0,0.6363636363636364,0.3333333333333333,0.36363636363636365,0.6666666666666666,0.4782608695652174
sampling48_fold1,0.5,0.7692307692307693,0.5,0.23076923076923078,0.6521739130434783
sampling49_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling49_fold1,1.0,0.21428571428571427,0.0,0.7857142857142857,0.5217391304347826
sampling50_fold0,0.9,0.5384615384615384,0.1,0.46153846153846156,0.6956521739130435
sampling50_fold1,0.2727272727272727,0.9166666666666666,0.7272727272727273,0.08333333333333333,0.6086956521739131
sampling51_fold0,0.0,1.0,1.0,0.0,0.43478260869565216
sampling51_fold1,1.0,0.4,0.0,0.6,0.6086956521739131
sampling52_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling52_fold1,0.7777777777777778,0.5714285714285714,0.2222222222222222,0.42857142857142855,0.6521739130434783
sampling53_fold0,0.5,0.6923076923076923,0.5,0.3076923076923077,0.6086956521739131
sampling53_fold1,0.09090909090909091,1.0,0.9090909090909091,0.0,0.5652173913043478
sampling54_fold0,1.0,0.21428571428571427,0.0,0.7857142857142857,0.5217391304347826
sampling54_fold1,0.0,1.0,1.0,0.0,0.4782608695652174
sampling55_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling55_fold1,0.7777777777777778,0.7142857142857143,0.2222222222222222,0.2857142857142857,0.7391304347826086
sampling56_fold0,0.2727272727272727,0.9166666666666666,0.7272727272727273,0.08333333333333333,0.6086956521739131
sampling56_fold1,0.9,0.46153846153846156,0.1,0.5384615384615384,0.6521739130434783
sampling57_fold0,0.0,1.0,1.0,0.0,0.34782608695652173
sampling57_fold1,1.0,0.058823529411764705,0.0,0.9411764705882353,0.30434782608695654
sampling58_fold0,1.0,0.0,0.0,1.0,0.34782608695652173
sampling58_fold1,0.0,1.0,1.0,0.0,0.43478260869565216
sampling59_fold0,0.2,0.9230769230769231,0.8,0.07692307692307693,0.6086956521739131
sampling59_fold1,0.36363636363636365,0.75,0.6363636363636364,0.25,0.5652173913043478
sampling60_fold0,1.0,0.0,0.0,1.0,0.30434782608695654
sampling60_fold1,0.0,1.0,1.0,0.0,0.391304347826087
sampling61_fold0,0.3,0.8461538461538461,0.7,0.15384615384615385,0.6086956521739131
sampling61_fold1,0.0,1.0,1.0,0.0,0.5217391304347826
sampling62_fold0,0.0,1.0,1.0,0.0,0.43478260869565216
sampling62_fold1,0.875,0.4,0.125,0.6,0.5652173913043478
sampling63_fold0,0.7272727272727273,0.75,0.2727272727272727,0.25,0.7391304347826086
sampling63_fold1,0.4,0.7692307692307693,0.6,0.23076923076923078,0.6086956521739131
sampling64_fold0,0.0,1.0,1.0,0.0,0.34782608695652173
sampling64_fold1,1.0,0.0,0.0,1.0,0.2608695652173913
sampling65_fold0,0.36363636363636365,0.9166666666666666,0.6363636363636364,0.08333333333333333,0.6521739130434783
sampling65_fold1,0.3,0.7692307692307693,0.7,0.23076923076923078,0.5652173913043478
sampling66_fold0,0.0,1.0,1.0,0.0,0.5217391304347826
sampling66_fold1,0.2,0.9230769230769231,0.8,0.07692307692307693,0.6086956521739131
sampling67_fold0,0.09090909090909091,1.0,0.9090909090909091,0.0,0.5652173913043478
sampling67_fold1,0.6,0.7692307692307693,0.4,0.23076923076923078,0.6956521739130435
sampling68_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling68_fold1,1.0,0.42857142857142855,0.0,0.5714285714285714,0.6521739130434783
sampling69_fold0,0.1,0.9230769230769231,0.9,0.07692307692307693,0.5652173913043478
sampling69_fold1,0.0,1.0,1.0,0.0,0.5217391304347826
sampling70_fold0,0.16666666666666666,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.5217391304347826
sampling70_fold1,0.7777777777777778,0.42857142857142855,0.2222222222222222,0.5714285714285714,0.5652173913043478
sampling71_fold0,1.0,0.0625,0.0,0.9375,0.34782608695652173
sampling71_fold1,0.0,1.0,1.0,0.0,0.391304347826087
sampling72_fold0,0.6,0.46153846153846156,0.4,0.5384615384615384,0.5217391304347826
sampling72_fold1,0.2727272727272727,0.75,0.7272727272727273,0.25,0.5217391304347826
sampling73_fold0,0.0,1.0,1.0,0.0,0.5217391304347826
sampling73_fold1,0.6,0.6153846153846154,0.4,0.38461538461538464,0.6086956521739131
sampling74_fold0,0.7777777777777778,0.7142857142857143,0.2222222222222222,0.2857142857142857,0.7391304347826086
sampling74_fold1,0.6666666666666666,1.0,0.3333333333333333,0.0,0.8260869565217391
sampling75_fold0,1.0,0.2857142857142857,0.0,0.7142857142857143,0.5652173913043478
sampling75_fold1,0.08333333333333333,1.0,0.9166666666666666,0.0,0.5217391304347826
sampling76_fold0,0.45454545454545453,0.8333333333333334,0.5454545454545454,0.16666666666666666,0.6521739130434783
sampling76_fold1,0.0,1.0,1.0,0.0,0.5652173913043478
sampling77_fold0,0.75,0.8,0.25,0.2,0.782608695652174
sampling77_fold1,0.0,1.0,1.0,0.0,0.43478260869565216
sampling78_fold0,1.0,0.0,0.0,1.0,0.2608695652173913
sampling78_fold1,0.0,1.0,1.0,0.0,0.34782608695652173
sampling79_fold0,0.0,0.9090909090909091,1.0,0.09090909090909091,0.43478260869565216
sampling79_fold1,0.4444444444444444,0.7857142857142857,0.5555555555555556,0.21428571428571427,0.6521739130434783
sampling80_fold0,0.2,0.8461538461538461,0.8,0.15384615384615385,0.5652173913043478
sampling80_fold1,0.09090909090909091,1.0,0.9090909090909091,0.0,0.5652173913043478
sampling81_fold0,0.16666666666666666,0.8181818181818182,0.8333333333333334,0.18181818181818182,0.4782608695652174
sampling81_fold1,0.8888888888888888,0.8571428571428571,0.1111111111111111,0.14285714285714285,0.8695652173913043
sampling82_fold0,0.18181818181818182,1.0,0.8181818181818182,0.0,0.6086956521739131
sampling82_fold1,0.4,0.7692307692307693,0.6,0.23076923076923078,0.6086956521739131
sampling83_fold0,0.6,0.9230769230769231,0.4,0.07692307692307693,0.782608695652174
sampling83_fold1,0.36363636363636365,0.8333333333333334,0.6363636363636364,0.16666666666666666,0.6086956521739131
sampling84_fold0,0.0,1.0,1.0,0.0,0.391304347826087
sampling84_fold1,1.0,0.0,0.0,1.0,0.30434782608695654
sampling85_fold0,0.7777777777777778,0.42857142857142855,0.2222222222222222,0.5714285714285714,0.5652173913043478
sampling85_fold1,0.16666666666666666,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.5217391304347826
sampling86_fold0,0.5454545454545454,0.9166666666666666,0.45454545454545453,0.08333333333333333,0.7391304347826086
sampling86_fold1,0.6,0.8461538461538461,0.4,0.15384615384615385,0.7391304347826086
sampling87_fold0,0.2222222222222222,0.8571428571428571,0.7777777777777778,0.14285714285714285,0.6086956521739131
sampling87_fold1,0.08333333333333333,1.0,0.9166666666666666,0.0,0.5217391304347826
sampling88_fold0,1.0,0.0,0.0,1.0,0.30434782608695654
sampling88_fold1,0.0,1.0,1.0,0.0,0.391304347826087
sampling89_fold0,0.8888888888888888,0.35714285714285715,0.1111111111111111,0.6428571428571429,0.5652173913043478
sampling89_fold1,0.16666666666666666,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.5217391304347826
sampling90_fold0,0.2,0.9230769230769231,0.8,0.07692307692307693,0.6086956521739131
sampling90_fold1,0.36363636363636365,0.9166666666666666,0.6363636363636364,0.08333333333333333,0.6521739130434783
sampling91_fold0,0.2727272727272727,1.0,0.7272727272727273,0.0,0.6521739130434783
sampling91_fold1,0.4,0.8461538461538461,0.6,0.15384615384615385,0.6521739130434783
sampling92_fold0,0.7777777777777778,0.35714285714285715,0.2222222222222222,0.6428571428571429,0.5217391304347826
sampling92_fold1,0.08333333333333333,1.0,0.9166666666666666,0.0,0.5217391304347826
sampling93_fold0,1.0,0.2,0.0,0.8,0.4782608695652174
sampling93_fold1,0.0,1.0,1.0,0.0,0.43478260869565216
sampling94_fold0,0.7272727272727273,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.6956521739130435
sampling94_fold1,0.4,1.0,0.6,0.0,0.7391304347826086
sampling95_fold0,0.8,0.5384615384615384,0.2,0.46153846153846156,0.6521739130434783
sampling95_fold1,0.36363636363636365,0.9166666666666666,0.6363636363636364,0.08333333333333333,0.6521739130434783
sampling96_fold0,0.5,0.8461538461538461,0.5,0.15384615384615385,0.6956521739130435
sampling96_fold1,0.45454545454545453,0.9166666666666666,0.5454545454545454,0.08333333333333333,0.6956521739130435
sampling97_fold0,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.6086956521739131
sampling97_fold1,0.08333333333333333,0.9090909090909091,0.9166666666666666,0.09090909090909091,0.4782608695652174
sampling98_fold0,0.6,0.8461538461538461,0.4,0.15384615384615385,0.7391304347826086
sampling98_fold1,0.36363636363636365,0.8333333333333334,0.6363636363636364,0.16666666666666666,0.6086956521739131
sampling99_fold0,1.0,0.2,0.0,0.8,0.4782608695652174
sampling99_fold1,0.0,1.0,1.0,0.0,0.43478260869565216
mean,0.4385810717060717,0.7279127490156901,0.5614189282939283,0.2720872509843098,0.5558695652173913
std,0.35694536951096495,0.3039470390175383,0.3569453695109649,0.3039470390175382,0.12033721237452562
